Navio: Conteneiro 336B48
Cenário: Médio 10 nós
Manobra: Entrada TECON
Corrente: N 0.5nó 
Vento: SE 10nós 
Onda: 1.0m 8s SE 

time_stamp x y zz vx vy vzz rudder_demanded_orientation_0 propeller_demanded_rpm_0 distance_port distance_starboard distance_target
10.6 7344.48 4428.48 -160.41 4.09 -0.06 -0.06 0.0 -2 65.26855835948818 52.70514582896869 1627.884856427609
10.7 7344.09 4428.34 -160.42 4.09 -0.06 -0.06 0.0 -2 65.25070658518064 52.77874790309886 1627.4708742685198
10.8 7343.7 4428.21 -160.43 4.09 -0.06 -0.06 0.0 -2 65.24258795685657 52.84262868986601 1627.059862145317
10.9 7343.31 4428.08 -160.43 4.09 -0.06 -0.06 0.0 -2 65.20578153348711 52.87779235031758 1626.6488500645553
11.0 7342.93 4427.95 -160.44 4.09 -0.06 -0.07 0.0 -2 65.19536399226688 52.94401362174786 1626.2473868751763
11.1 7342.54 4427.82 -160.44 4.09 -0.06 -0.07 0.0 -2 65.1585575689006 52.97917728219942 1625.8363748945767
11.2 7342.15 4427.69 -160.45 4.09 -0.06 -0.07 0.0 -2 65.15044151124346 53.043060599448026 1625.4253629565208
11.3 7341.76 4427.56 -160.46 4.09 -0.06 -0.07 0.0 -2 65.1423267376145 53.106945180619434 1625.0143510610421
11.4 7341.38 4427.43 -160.46 4.09 -0.06 -0.07 0.0 -2 65.10322011558031 53.1444480600562 1624.6128881233028
11.5 7340.99 4427.29 -160.47 4.09 -0.06 -0.07 0.0 -2 65.08537476576461 53.21805645819136 1624.1989068652701
11.6 7340.6 4427.16 -160.48 4.09 -0.06 -0.07 0.0 -2 65.07726255755915 53.28194356459466 1623.7878951619082
11.7 7340.21 4427.03 -160.48 4.09 -0.06 -0.07 0.0 -2 65.04045613419288 53.31710722504623 1623.3768835012831
11.8 7339.83 4426.9 -160.49 4.09 -0.06 -0.07 0.0 -2 65.03004500872439 53.38333481173433 1622.97542088238
11.9 7339.44 4426.77 -160.5 4.09 -0.06 -0.07 0.0 -2 65.02193536245213 53.44722443986244 1622.5644093225815
12.0 7339.05 4426.64 -160.5 4.09 -0.06 -0.07 0.0 -2 64.98512893908267 53.482388100314004 1622.1533978056266
12.1 7338.66 4426.51 -160.51 4.09 -0.06 -0.07 0.0 -2 64.97702057246218 53.54627898799608 1621.7423863315464
12.2 7338.27 4426.38 -160.52 4.09 -0.06 -0.07 0.0 -2 64.96891348462326 53.61017113435456 1621.331374900375
12.3 7337.89 4426.25 -160.52 4.09 -0.06 -0.07 0.0 -2 64.9298068625859 53.64767401379448 1620.9299125928735
12.4 7337.5 4426.12 -160.53 4.09 -0.06 -0.07 0.0 -2 64.92170105265201 53.7115674179518 1620.5189012629069
12.5 7337.11 4425.99 -160.54 4.09 -0.06 -0.07 0.0 -2 64.91359651974976 53.77546207903673 1620.1078899759539
12.6 7336.72 4425.86 -160.55 4.09 -0.06 -0.07 0.0 -2 64.90549326300261 53.839357996174854 1619.6968787320484
12.7 7336.34 4425.73 -160.55 4.09 -0.07 -0.07 0.0 -2 64.86638664096844 53.876860875614774 1619.2954166786055
12.8 7335.95 4425.6 -160.56 4.09 -0.07 -0.07 0.0 -2 64.8582846595062 53.94075804792539 1618.8844055362133
12.9 7335.56 4425.47 -160.57 4.09 -0.07 -0.07 0.0 -2 64.85018395244913 54.004656474540404 1618.4733944369739
13.0 7335.17 4425.34 -160.57 4.09 -0.07 -0.07 0.0 -2 64.81337752907967 54.03982013499198 1618.0623833809188
13.1 7334.78 4425.21 -160.58 4.09 -0.07 -0.07 0.0 -2 64.80527809555758 54.103719815033834 1617.6513723680816
13.2 7334.4 4425.08 -160.59 4.09 -0.07 -0.07 0.0 -2 64.79487973603236 54.16995996660702 1617.2499106280197
13.3 7334.01 4424.95 -160.59 4.09 -0.07 -0.07 0.0 -2 64.75807331266292 54.20512362706174 1616.8388997170805
13.4 7333.62 4424.82 -160.6 4.09 -0.07 -0.07 0.0 -2 64.7499764235843 54.26902581132461 1616.427888849465
13.5 7333.23 4424.69 -160.61 4.09 -0.07 -0.07 0.0 -2 64.74188080541737 54.33292924638796 1616.016878025207
13.6 7332.85 4424.56 -160.62 4.09 -0.07 -0.07 0.0 -2 64.73148625862083 54.39917315035943 1615.6154165408118
13.7 7332.46 4424.43 -160.62 4.09 -0.07 -0.07 0.0 -2 64.69467983525139 54.434336810811004 1615.2044058187619
13.8 7332.07 4424.3 -160.63 4.09 -0.07 -0.07 0.0 -2 64.68658675628133 54.49824274484896 1614.7933951401765
13.9 7331.68 4424.17 -160.64 4.09 -0.07 -0.07 0.0 -2 64.6784949455965 54.56214992705473 1614.38238450509
14.0 7331.3 4424.04 -160.65 4.08 -0.07 -0.07 0.0 -2 64.66810420365876 54.62839757554542 1613.9809232770813
14.1 7330.91 4423.92 -160.65 4.08 -0.07 -0.07 0.0 -2 64.64102963962448 54.65383868208796 1613.572880820801
14.2 7330.52 4423.79 -160.66 4.08 -0.07 -0.07 0.0 -2 64.63294036288993 54.71774835801561 1613.161870282192
14.3 7330.13 4423.66 -160.67 4.08 -0.07 -0.07 0.0 -2 64.62485235181727 54.781659279487876 1612.7508597871959
14.4 7329.75 4423.53 -160.67 4.08 -0.07 -0.07 0.0 -2 64.58574572977992 54.81916215892464 1612.3493987490237
14.5 7329.36 4423.4 -160.68 4.08 -0.07 -0.08 0.0 -2 64.57765898349581 54.88307432506711 1611.9383883568062
14.6 7328.97 4423.27 -160.69 4.08 -0.07 -0.08 0.0 -2 64.5695735011205 54.946987735005386 1611.5273780083105
14.7 7328.58 4423.14 -160.7 4.08 -0.07 -0.08 0.0 -2 64.56148928178698 55.010902387858756 1611.1163677035681
14.8 7328.2 4423.01 -160.71 4.08 -0.07 -0.08 0.0 -2 64.55110612594761 55.07715750174117 1610.7149069231148
14.9 7327.81 4422.89 -160.71 4.08 -0.07 -0.08 0.0 -2 64.52403156191333 55.10259860828686 1610.3068644212942
15.0 7327.42 4422.76 -160.72 4.08 -0.07 -0.08 0.0 -2 64.51594986602738 55.16651574435037 1609.895854213663
15.1 7327.03 4422.63 -160.73 4.08 -0.07 -0.08 0.0 -2 64.50786943055674 55.23043412070892 1609.4848440499022
