Navio: Suezmax L280B50T17
Cenário: SE - pos2035 - 1
Manobra: Entrada
Corrente: 0.8 kn N 
Vento: 20 kn S/SE 
Onda: 1.7m 10s SE 

time_stamp zz vx vy vzz rudder_demanded propeller_demanded distance_midline distance_target cog sog local_cog
537.0 -156.37 3.07 -0.42 -0.0 0.39 1 -1.432 4679.918 -164.16 3.099 -2.269
537.5 -156.37 3.06 -0.42 -0.0 0.38 1 -1.49 4678.371 -164.185 3.089 -2.244
538.0 -156.37 3.06 -0.42 -0.0 0.36 1 -1.549 4676.824 -164.185 3.089 -2.244
538.5 -156.37 3.05 -0.43 -0.0 0.34 1 -1.61 4675.287 -164.395 3.08 -2.034
539.0 -156.37 3.06 -0.44 -0.0 0.32 1 -1.659 4673.743 -164.553 3.091 -1.877
539.5 -156.37 3.07 -0.44 -0.01 0.3 1 -1.708 4672.198 -164.526 3.101 -1.903
540.0 -156.38 3.08 -0.45 -0.01 0.28 1 -1.764 4670.641 -164.692 3.113 -1.737
540.5 -156.38 3.1 -0.45 -0.01 0.26 1 -1.808 4669.077 -164.639 3.132 -1.79
541.0 -156.38 3.12 -0.45 -0.01 0.24 1 -1.853 4667.513 -164.587 3.152 -1.842
541.5 -156.39 3.13 -0.45 -0.01 0.24 1 -1.904 4665.937 -164.571 3.162 -1.858
542.0 -156.39 3.15 -0.45 -0.01 0.24 1 -1.954 4664.352 -164.52 3.182 -1.909
542.5 -156.39 3.16 -0.45 -0.01 0.24 1 -2.01 4662.754 -164.495 3.192 -1.935
543.0 -156.39 3.18 -0.44 -0.01 0.25 1 -2.067 4661.156 -164.268 3.21 -2.162
543.5 -156.4 3.18 -0.44 -0.01 0.27 1 -2.131 4659.546 -164.278 3.21 -2.152
544.0 -156.4 3.19 -0.43 -0.01 0.28 1 -2.188 4657.948 -164.077 3.219 -2.352
544.5 -156.4 3.19 -0.43 -0.01 0.3 1 -2.252 4656.338 -164.077 3.219 -2.352
545.0 -156.41 3.18 -0.43 -0.01 0.31 1 -2.328 4654.736 -164.111 3.209 -2.319
545.5 -156.41 3.18 -0.42 -0.01 0.32 1 -2.392 4653.126 -163.934 3.208 -2.496
546.0 -156.41 3.17 -0.42 -0.01 0.32 1 -2.458 4651.526 -163.957 3.198 -2.472
546.5 -156.42 3.16 -0.43 -0.01 0.32 1 -2.527 4649.935 -164.169 3.189 -2.26
547.0 -156.42 3.15 -0.43 -0.01 0.32 1 -2.583 4648.337 -164.193 3.179 -2.236
547.5 -156.43 3.14 -0.43 -0.01 0.29 1 -2.654 4646.757 -164.228 3.169 -2.202
548.0 -156.43 3.13 -0.43 -0.01 0.28 1 -2.713 4645.169 -164.252 3.159 -2.177
548.5 -156.44 3.12 -0.44 -0.01 0.26 1 -2.765 4643.593 -164.467 3.151 -1.962
549.0 -156.44 3.11 -0.44 -0.01 0.24 1 -2.819 4642.026 -164.493 3.141 -1.937
549.5 -156.45 3.11 -0.44 -0.01 0.23 1 -2.88 4640.448 -164.503 3.141 -1.927
550.0 -156.45 3.1 -0.44 -0.01 0.22 1 -2.934 4638.882 -164.528 3.131 -1.901
550.5 -156.46 3.1 -0.43 -0.01 0.21 1 -2.981 4637.327 -164.357 3.13 -2.072
551.0 -156.46 3.09 -0.43 -0.01 0.21 1 -3.035 4635.761 -164.382 3.12 -2.047
551.5 -156.47 3.09 -0.43 -0.01 0.22 1 -3.091 4634.204 -164.392 3.12 -2.037
552.0 -156.47 3.09 -0.42 -0.01 0.22 1 -3.155 4632.636 -164.21 3.118 -2.219
552.5 -156.48 3.09 -0.42 -0.01 0.23 1 -3.211 4631.079 -164.22 3.118 -2.209
553.0 -156.49 3.09 -0.41 -0.01 0.24 1 -3.277 4629.52 -164.048 3.117 -2.381
553.5 -156.49 3.1 -0.41 -0.01 0.24 1 -3.343 4627.961 -164.024 3.127 -2.405
554.0 -156.5 3.1 -0.41 -0.01 0.25 1 -3.409 4626.402 -164.034 3.127 -2.395
554.5 -156.5 3.1 -0.4 -0.01 0.27 1 -3.475 4624.843 -163.852 3.126 -2.577
555.0 -156.51 3.1 -0.4 -0.01 0.28 1 -3.541 4623.284 -163.862 3.126 -2.567
555.5 -156.52 3.1 -0.4 -0.01 0.28 1 -3.615 4621.714 -163.872 3.126 -2.557
556.0 -156.52 3.11 -0.41 -0.01 0.28 1 -3.681 4620.155 -164.03 3.137 -2.399
556.5 -156.53 3.11 -0.41 -0.01 0.26 1 -3.744 4618.586 -164.04 3.137 -2.389
557.0 -156.54 3.12 -0.42 -0.01 0.26 1 -3.808 4617.017 -164.207 3.148 -2.223
557.5 -156.54 3.12 -0.42 -0.01 0.23 1 -3.869 4615.439 -164.207 3.148 -2.223
558.0 -156.55 3.13 -0.43 -0.02 0.21 1 -3.921 4613.863 -164.372 3.159 -2.057
558.5 -156.56 3.14 -0.44 -0.02 0.19 1 -3.982 4612.285 -164.537 3.171 -1.893
559.0 -156.57 3.15 -0.44 -0.02 0.17 1 -4.032 4610.699 -164.522 3.181 -1.908
559.5 -156.58 3.15 -0.45 -0.02 0.16 1 -4.091 4609.111 -164.71 3.182 -1.719
560.0 -156.58 3.16 -0.45 -0.01 0.15 1 -4.138 4607.515 -164.685 3.192 -1.745
560.5 -156.59 3.16 -0.45 -0.01 0.14 1 -4.184 4605.92 -164.695 3.192 -1.735
561.0 -156.6 3.16 -0.44 -0.01 0.14 1 -4.241 4604.322 -164.527 3.19 -1.902
561.5 -156.6 3.16 -0.44 -0.01 0.15 1 -4.288 4602.726 -164.527 3.19 -1.902
562.0 -156.61 3.16 -0.43 -0.01 0.17 1 -4.347 4601.138 -164.359 3.189 -2.07
562.5 -156.62 3.15 -0.42 -0.01 0.19 1 -4.406 4599.55 -164.215 3.178 -2.215
563.0 -156.62 3.14 -0.41 -0.01 0.21 1 -4.475 4597.96 -164.059 3.167 -2.37
563.5 -156.63 3.12 -0.4 -0.01 0.23 1 -4.538 4596.391 -163.936 3.146 -2.494
564.0 -156.64 3.11 -0.4 -0.01 0.23 1 -4.612 4594.82 -163.969 3.136 -2.46
564.5 -156.65 3.1 -0.39 -0.01 0.26 1 -4.675 4593.252 -163.821 3.124 -2.609
565.0 -156.65 3.08 -0.39 -0.02 0.27 1 -4.744 4591.702 -163.867 3.105 -2.563
565.5 -156.66 3.07 -0.39 -0.02 0.27 1 -4.812 4590.153 -163.9 3.095 -2.53
566.0 -156.67 3.06 -0.39 -0.02 0.26 1 -4.883 4588.614 -163.933 3.085 -2.496
566.5 -156.68 3.05 -0.39 -0.02 0.25 1 -4.954 4587.074 -163.967 3.075 -2.463
567.0 -156.69 3.04 -0.39 -0.02 0.25 1 -5.017 4585.547 -164.001 3.065 -2.429
567.5 -156.7 3.04 -0.4 -0.02 0.24 1 -5.078 4584.01 -164.196 3.066 -2.234
568.0 -156.7 3.04 -0.4 -0.02 0.21 1 -5.141 4582.483 -164.196 3.066 -2.234
568.5 -156.71 3.05 -0.41 -0.02 0.19 1 -5.193 4580.948 -164.366 3.077 -2.063
569.0 -156.72 3.06 -0.41 -0.02 0.17 1 -5.254 4579.411 -164.351 3.087 -2.078
569.5 -156.73 3.07 -0.42 -0.02 0.15 1 -5.303 4577.866 -164.52 3.099 -1.909
570.0 -156.74 3.09 -0.42 -0.02 0.14 1 -5.359 4576.31 -164.48 3.118 -1.949
570.5 -156.75 3.11 -0.42 -0.02 0.13 1 -5.413 4574.743 -164.441 3.138 -1.988
571.0 -156.76 3.12 -0.43 -0.02 0.12 1 -5.467 4573.177 -164.607 3.149 -1.822
571.5 -156.77 3.14 -0.43 -0.02 0.12 1 -5.518 4571.601 -164.568 3.169 -1.862
572.0 -156.78 3.16 -0.43 -0.02 0.12 1 -5.565 4570.005 -164.529 3.189 -1.9
572.5 -156.79 3.17 -0.43 -0.02 0.13 1 -5.624 4568.417 -164.515 3.199 -1.915
573.0 -156.8 3.18 -0.42 -0.02 0.13 1 -5.681 4566.82 -164.324 3.208 -2.106
573.5 -156.81 3.18 -0.42 -0.02 0.15 1 -5.735 4565.212 -164.334 3.208 -2.096
574.0 -156.81 3.19 -0.42 -0.02 0.16 1 -5.799 4563.602 -164.311 3.218 -2.119
574.5 -156.82 3.18 -0.42 -0.02 0.17 1 -5.856 4562.004 -164.344 3.208 -2.086
575.0 -156.83 3.18 -0.41 -0.02 0.18 1 -5.92 4560.395 -164.177 3.206 -2.253
575.5 -156.84 3.16 -0.41 -0.02 0.18 1 -5.977 4558.797 -164.233 3.186 -2.197
576.0 -156.85 3.15 -0.41 -0.02 0.18 1 -6.045 4557.206 -164.266 3.177 -2.164
576.5 -156.86 3.13 -0.4 -0.02 0.19 1 -6.107 4555.628 -164.143 3.155 -2.287
577.0 -156.87 3.11 -0.4 -0.02 0.2 1 -6.17 4554.06 -164.199 3.136 -2.23
577.5 -156.88 3.08 -0.39 -0.02 0.2 1 -6.236 4552.501 -164.097 3.105 -2.333
578.0 -156.88 3.06 -0.39 -0.02 0.2 1 -6.295 4550.954 -164.143 3.085 -2.286
578.5 -156.89 3.04 -0.38 -0.02 0.2 1 -6.358 4549.426 -164.015 3.064 -2.414
579.0 -156.9 3.02 -0.38 -0.02 0.2 1 -6.422 4547.899 -164.072 3.044 -2.358
579.5 -156.91 3.0 -0.38 -0.02 0.2 1 -6.487 4546.381 -164.129 3.024 -2.3
580.0 -156.92 2.99 -0.37 -0.02 0.2 1 -6.546 4544.876 -163.974 3.013 -2.455
580.5 -156.93 2.99 -0.38 -0.02 0.2 1 -6.614 4543.368 -164.173 3.014 -2.256
581.0 -156.94 2.99 -0.38 -0.02 0.19 1 -6.672 4541.862 -164.183 3.014 -2.246
581.5 -156.95 3.0 -0.38 -0.02 0.19 1 -6.73 4540.357 -164.169 3.024 -2.26
582.0 -156.97 3.02 -0.39 -0.02 0.16 1 -6.784 4538.832 -164.328 3.045 -2.101
582.5 -156.98 3.04 -0.4 -0.02 0.14 1 -6.847 4537.304 -164.476 3.066 -1.954
583.0 -156.99 3.07 -0.4 -0.02 0.13 1 -6.899 4535.77 -164.413 3.096 -2.016
583.5 -157.0 3.1 -0.41 -0.02 0.11 1 -6.945 4534.215 -164.534 3.127 -1.895
584.0 -157.01 3.13 -0.42 -0.02 0.1 1 -6.999 4532.649 -164.653 3.158 -1.777
584.5 -157.02 3.15 -0.43 -0.02 0.08 1 -7.049 4531.063 -164.793 3.179 -1.636
585.0 -157.03 3.18 -0.43 -0.02 0.07 1 -7.095 4529.468 -164.731 3.209 -1.699
585.5 -157.04 3.2 -0.43 -0.02 0.07 1 -7.138 4527.853 -164.693 3.229 -1.736
586.0 -157.05 3.21 -0.43 -0.02 0.07 1 -7.192 4526.246 -164.68 3.239 -1.75
586.5 -157.06 3.22 -0.43 -0.02 0.08 1 -7.232 4524.621 -164.666 3.249 -1.763
587.0 -157.07 3.21 -0.42 -0.02 0.1 1 -7.284 4523.004 -164.524 3.237 -1.905
587.5 -157.08 3.2 -0.41 -0.02 0.11 1 -7.345 4521.384 -164.381 3.226 -2.048
588.0 -157.09 3.18 -0.4 -0.02 0.14 1 -7.4 4519.777 -164.259 3.205 -2.17
588.5 -157.1 3.16 -0.39 -0.02 0.16 1 -7.466 4518.177 -164.136 3.184 -2.294
589.0 -157.11 3.13 -0.38 -0.02 0.18 1 -7.527 4516.598 -164.032 3.153 -2.397
589.5 -157.11 3.1 -0.37 -0.02 0.18 1 -7.591 4515.03 -163.916 3.122 -2.513
590.0 -157.12 3.06 -0.36 -0.02 0.21 1 -7.66 4513.481 -163.83 3.081 -2.6
590.5 -157.13 3.03 -0.36 -0.02 0.24 1 -7.733 4511.951 -163.906 3.051 -2.524
591.0 -157.14 3.0 -0.35 -0.02 0.25 1 -7.798 4510.433 -163.794 3.02 -2.635
591.5 -157.15 2.98 -0.35 -0.02 0.24 1 -7.869 4508.935 -163.849 3.0 -2.581
592.0 -157.16 2.96 -0.36 -0.02 0.23 1 -7.929 4507.439 -164.094 2.982 -2.335
592.5 -157.18 2.95 -0.37 -0.02 0.21 1 -7.992 4505.953 -164.329 2.973 -2.1
593.0 -157.19 2.96 -0.38 -0.02 0.18 1 -8.043 4504.46 -164.506 2.984 -1.924
593.5 -157.2 2.97 -0.39 -0.02 0.15 1 -8.094 4502.966 -164.681 2.995 -1.748
594.0 -157.21 2.99 -0.4 -0.02 0.11 1 -8.133 4501.465 -164.83 3.017 -1.6
594.5 -157.22 3.02 -0.41 -0.02 0.07 1 -8.179 4499.952 -164.951 3.048 -1.478
595.0 -157.23 3.05 -0.42 -0.02 0.04 1 -8.211 4498.422 -165.071 3.079 -1.359
595.5 -157.24 3.09 -0.43 -0.02 0.02 1 -8.248 4496.87 -165.162 3.12 -1.267
596.0 -157.25 3.12 -0.43 -0.02 0.0 1 -8.283 4495.309 -165.097 3.149 -1.332
596.5 -157.27 3.15 -0.43 -0.02 -0.0 1 -8.322 4493.725 -165.043 3.179 -1.386
597.0 -157.28 3.17 -0.43 -0.02 0.0 1 -8.357 4492.122 -165.005 3.199 -1.425
597.5 -157.29 3.19 -0.42 -0.02 0.02 1 -8.402 4490.517 -164.791 3.218 -1.639
598.0 -157.3 3.2 -0.41 -0.02 0.05 1 -8.446 4488.912 -164.601 3.226 -1.828
598.5 -157.31 3.2 -0.4 -0.02 0.08 1 -8.498 4487.295 -164.435 3.225 -1.994
599.0 -157.31 3.19 -0.39 -0.02 0.12 1 -8.562 4485.685 -164.28 3.214 -2.149
599.5 -157.32 3.17 -0.38 -0.02 0.16 1 -8.619 4484.087 -164.156 3.193 -2.274
600.0 -157.33 3.15 -0.37 -0.02 0.19 1 -8.687 4482.497 -164.029 3.172 -2.4
600.5 -157.34 3.12 -0.36 -0.02 0.22 1 -8.759 4480.916 -163.922 3.141 -2.507
601.0 -157.35 3.09 -0.36 -0.02 0.24 1 -8.825 4479.357 -163.995 3.111 -2.434
601.5 -157.36 3.06 -0.36 -0.02 0.25 1 -8.893 4477.808 -164.07 3.081 -2.36
602.0 -157.37 3.03 -0.36 -0.02 0.25 1 -8.954 4476.271 -164.146 3.051 -2.284
602.5 -157.38 3.01 -0.37 -0.02 0.23 1 -9.01 4474.756 -164.388 3.033 -2.042
603.0 -157.39 2.99 -0.38 -0.02 0.2 1 -9.066 4473.241 -164.633 3.014 -1.796
603.5 -157.4 2.99 -0.39 -0.02 0.16 1 -9.114 4471.738 -164.831 3.015 -1.598
604.0 -157.41 2.98 -0.4 -0.02 0.12 1 -9.153 4470.237 -165.055 3.007 -1.374
