Navio: Suezmax T172
Cenário: Vento NE
Manobra: Entrada STS PGL3B Atrac. BB
Corrente: N 0.4nó 
Vento: NE 25nós 
Onda: 1.0m 8s NE 

x y zz vx vy vzz rudder_demanded propeller_demanded distance_port distance_starboard distance_target
9735.85 5002.68 -172.53 3.83 -0.02 -0.04 0.01 1 74.491 57.571 4085.099
9735.47 5002.64 -172.53 3.83 -0.02 -0.04 0.01 1 74.541 57.52 4084.721
9735.09 5002.59 -172.54 3.83 -0.02 -0.04 0.01 1 74.559 57.456 4084.341
9734.71 5002.54 -172.54 3.83 -0.02 -0.04 0.01 1 74.599 57.415 4083.961
9734.34 5002.5 -172.55 3.83 -0.02 -0.05 0.01 1 74.624 57.343 4083.594
9733.96 5002.45 -172.55 3.83 -0.02 -0.05 0.01 1 74.665 57.302 4083.214
9733.58 5002.4 -172.56 3.82 -0.02 -0.05 0.01 1 74.682 57.237 4082.834
9733.2 5002.35 -172.56 3.82 -0.02 -0.05 0.01 1 74.723 57.196 4082.454
9732.82 5002.31 -172.57 3.82 -0.02 -0.05 0.01 1 74.75 57.122 4082.076
9732.44 5002.26 -172.57 3.82 -0.02 -0.05 0.01 1 74.791 57.081 4081.696
9732.06 5002.21 -172.58 3.82 -0.02 -0.05 0.01 1 74.808 57.016 4081.316
9731.68 5002.17 -172.58 3.82 -0.03 -0.05 0.01 1 74.858 56.966 4080.939
9731.3 5002.12 -172.58 3.82 -0.03 -0.05 -0.04 1 74.899 56.925 4080.559
9730.92 5002.07 -172.59 3.82 -0.03 -0.05 -0.04 1 74.916 56.86 4080.179
9730.54 5002.03 -172.59 3.82 -0.03 -0.05 -0.04 1 74.967 56.81 4079.802
9730.16 5001.98 -172.6 3.82 -0.03 -0.05 -0.04 1 74.984 56.745 4079.422
9729.78 5001.93 -172.6 3.82 -0.03 -0.05 -0.04 1 75.025 56.704 4079.042
9729.4 5001.89 -172.61 3.82 -0.03 -0.05 -0.04 1 75.052 56.63 4078.664
9729.02 5001.84 -172.61 3.82 -0.03 -0.05 -0.04 1 75.093 56.589 4078.284
9728.64 5001.79 -172.62 3.82 -0.03 -0.05 -0.04 1 75.11 56.524 4077.904
9728.27 5001.75 -172.62 3.82 -0.03 -0.05 -0.04 1 75.158 56.476 4077.537
9727.89 5001.7 -172.63 3.82 -0.03 -0.05 -0.04 1 75.175 56.411 4077.157
9727.51 5001.65 -172.63 3.82 -0.03 -0.05 -0.04 1 75.216 56.37 4076.777
9727.13 5001.61 -172.64 3.82 -0.03 -0.05 -0.04 1 75.243 56.296 4076.399
9726.75 5001.56 -172.64 3.82 -0.03 -0.05 -0.04 1 75.284 56.255 4076.019
9726.37 5001.51 -172.65 3.82 -0.03 -0.05 -0.18 1 75.301 56.19 4075.639
9725.99 5001.47 -172.65 3.81 -0.03 -0.05 -0.18 1 75.352 56.14 4075.262
9725.61 5001.42 -172.66 3.81 -0.03 -0.05 -0.18 1 75.369 56.075 4074.882
9725.23 5001.38 -172.66 3.81 -0.03 -0.05 -0.18 1 75.42 56.024 4074.505
9724.86 5001.33 -172.67 3.81 -0.03 -0.05 -0.18 1 75.434 55.962 4074.134
9724.48 5001.28 -172.67 3.81 -0.03 -0.05 -0.18 1 75.475 55.921 4073.754
9724.1 5001.24 -172.67 3.81 -0.03 -0.05 -0.18 1 75.526 55.87 4073.377
9723.72 5001.19 -172.68 3.81 -0.03 -0.05 -0.18 1 75.543 55.806 4072.997
9723.34 5001.15 -172.68 3.81 -0.03 -0.05 -0.18 1 75.594 55.755 4072.62
9722.96 5001.1 -172.69 3.81 -0.03 -0.05 -0.18 1 75.611 55.69 4072.24
9722.59 5001.05 -172.69 3.81 -0.03 -0.05 -0.18 1 75.649 55.652 4071.869
9722.21 5001.01 -172.7 3.81 -0.03 -0.05 -0.18 1 75.676 55.578 4071.492
9721.83 5000.96 -172.7 3.81 -0.03 -0.05 -0.18 1 75.717 55.537 4071.112
9721.45 5000.92 -172.71 3.81 -0.03 -0.05 -0.18 1 75.744 55.462 4070.735
9721.07 5000.87 -172.71 3.81 -0.03 -0.05 -0.16 1 75.785 55.421 4070.355
9720.7 5000.83 -172.72 3.81 -0.03 -0.05 -0.16 1 75.809 55.349 4069.987
9720.32 5000.78 -172.72 3.81 -0.03 -0.05 -0.16 1 75.85 55.308 4069.607
9719.94 5000.73 -172.73 3.81 -0.03 -0.05 -0.16 1 75.868 55.244 4069.227
9719.56 5000.69 -172.73 3.81 -0.03 -0.05 -0.16 1 75.918 55.193 4068.85
9719.18 5000.64 -172.74 3.8 -0.03 -0.05 -0.16 1 75.935 55.128 4068.47
9718.81 5000.6 -172.74 3.8 -0.03 -0.05 -0.16 1 75.984 55.08 4068.102
9718.43 5000.55 -172.75 3.8 -0.03 -0.05 -0.16 1 76.001 55.016 4067.722
9718.05 5000.51 -172.75 3.8 -0.03 -0.05 -0.16 1 76.051 54.965 4067.345
9717.67 5000.46 -172.76 3.8 -0.03 -0.05 -0.16 1 76.068 54.9 4066.965
9717.3 5000.42 -172.76 3.8 -0.03 -0.05 -0.16 1 76.117 54.852 4066.597
9716.92 5000.37 -172.77 3.8 -0.03 -0.05 -0.16 1 76.134 54.787 4066.217
9716.54 5000.33 -172.77 3.8 -0.03 -0.05 -0.16 1 76.185 54.737 4065.84
9716.16 5000.28 -172.78 3.8 -0.03 -0.05 -0.16 1 76.202 54.672 4065.46
9715.79 5000.24 -172.78 3.8 -0.03 -0.05 -0.16 1 76.25 54.624 4065.092
9715.41 5000.19 -172.79 3.8 -0.03 -0.05 -0.16 1 76.267 54.559 4064.712
9715.03 5000.14 -172.79 3.8 -0.03 -0.05 -0.16 1 76.308 54.518 4064.332
9714.65 5000.1 -172.8 3.8 -0.03 -0.05 -0.16 1 76.335 54.444 4063.955
9714.28 5000.05 -172.8 3.8 -0.03 -0.05 -0.16 1 76.373 54.405 4063.584
9713.9 5000.01 -172.81 3.8 -0.03 -0.05 -0.16 1 76.4 54.331 4063.207
9713.52 4999.96 -172.81 3.8 -0.03 -0.05 -0.16 1 76.441 54.29 4062.827
