Navio: Capsan L333B48T14.3
Cenário: NE Forte - pos2035 - 1
Manobra: Entrada, Giro e Atracação Berço Interno
Corrente: 0.4 kn N 
Vento: 15 kn NE 
Onda: 1.0m 8s E 

x y zz vx vy vzz rudder_demanded propeller_demanded distance_port distance_starboard distance_target
11488.06 5451.48 -160.82 4.38 -0.29 0.05 0.09 1 129.399 46.44 4434.21
11487.64 5451.36 -160.81 4.38 -0.29 0.05 0.09 1 129.356 46.425 4433.773
11487.21 5451.24 -160.81 4.38 -0.29 0.05 0.09 1 129.345 46.436 4433.327
11486.79 5451.13 -160.8 4.38 -0.29 0.05 0.09 1 129.313 46.411 4432.893
11486.36 5451.01 -160.79 4.39 -0.29 0.05 0.09 1 129.273 46.394 4432.446
11485.94 5450.89 -160.79 4.39 -0.29 0.05 0.09 1 129.259 46.408 4432.01
11485.52 5450.78 -160.78 4.39 -0.29 0.05 0.09 1 129.227 46.383 4431.575
11485.09 5450.66 -160.78 4.39 -0.29 0.05 0.09 1 129.215 46.394 4431.129
11484.67 5450.54 -160.77 4.39 -0.29 0.05 0.09 1 129.173 46.379 4430.692
11484.24 5450.43 -160.77 4.39 -0.29 0.05 0.09 1 129.172 46.381 4430.249
11483.82 5450.31 -160.76 4.39 -0.29 0.05 0.09 1 129.129 46.366 4429.812
11483.4 5450.19 -160.76 4.39 -0.29 0.05 0.09 1 129.116 46.379 4429.375
11482.97 5450.08 -160.75 4.39 -0.29 0.05 0.09 1 129.086 46.352 4428.931
11482.55 5449.96 -160.75 4.39 -0.29 0.05 0.09 1 129.072 46.366 4428.495
11482.12 5449.84 -160.74 4.39 -0.29 0.05 0.09 1 129.032 46.348 4428.048
11481.7 5449.73 -160.74 4.39 -0.29 0.05 0.09 1 129.028 46.352 4427.614
11481.28 5449.61 -160.73 4.39 -0.29 0.05 0.09 1 128.986 46.337 4427.177
11480.85 5449.49 -160.73 4.39 -0.29 0.05 0.09 1 128.975 46.348 4426.731
11480.43 5449.37 -160.72 4.39 -0.29 0.05 0.09 1 128.932 46.333 4426.294
11480.0 5449.26 -160.72 4.39 -0.29 0.05 0.09 1 128.931 46.335 4425.85
11479.58 5449.14 -160.71 4.39 -0.29 0.05 0.09 1 128.889 46.32 4425.414
11479.16 5449.02 -160.71 4.39 -0.29 0.05 0.09 1 128.875 46.334 4424.977
11478.73 5448.9 -160.7 4.39 -0.29 0.05 0.09 1 128.835 46.316 4424.531
11478.31 5448.79 -160.69 4.39 -0.29 0.05 0.09 1 128.803 46.291 4424.096
11477.88 5448.67 -160.69 4.39 -0.29 0.05 0.09 1 128.791 46.303 4423.65
11477.46 5448.55 -160.68 4.39 -0.29 0.05 0.09 1 128.749 46.288 4423.213
11477.03 5448.43 -160.68 4.39 -0.29 0.05 0.09 1 128.738 46.299 4422.767
11476.61 5448.32 -160.67 4.39 -0.29 0.05 0.09 1 128.705 46.274 4422.333
11476.19 5448.2 -160.67 4.39 -0.29 0.05 0.09 1 128.692 46.288 4421.896
11475.76 5448.08 -160.66 4.39 -0.29 0.05 0.09 1 128.652 46.27 4421.45
11475.34 5447.96 -160.66 4.39 -0.29 0.05 0.09 1 128.638 46.284 4421.013
11474.91 5447.84 -160.65 4.39 -0.29 0.05 0.09 1 128.598 46.267 4420.567
11474.49 5447.73 -160.65 4.39 -0.29 0.05 0.09 1 128.594 46.27 4420.132
11474.07 5447.61 -160.64 4.39 -0.29 0.05 0.09 1 128.552 46.256 4419.696
11473.64 5447.49 -160.64 4.39 -0.29 0.05 0.09 1 128.541 46.267 4419.249
