Navio: Suezmax L280B50T17
Cenário: NE - pos2035 - 2
Manobra: Entrada
Corrente: 0.8 kn N 
Vento: 20 kn NE 
Onda: 1.0m 8s NE 

x y zz vx vy vzz rudder_demanded propeller_demanded distance_port distance_starboard distance_target
11269.92 5371.41 200.88 3.11 -0.35 -0.01 0.01 1 70.358 59.133 4506.424
11268.4 5371.02 200.87 3.11 -0.35 -0.01 0.01 1 70.363 59.183 4504.855
11266.89 5370.63 200.87 3.11 -0.35 -0.01 0.0 1 70.343 59.213 4503.296
11265.37 5370.23 200.87 3.11 -0.35 -0.01 0.0 1 70.315 59.249 4501.724
11263.86 5369.84 200.86 3.11 -0.34 -0.01 0.0 1 70.319 59.302 4500.165
11262.34 5369.45 200.86 3.11 -0.34 -0.01 0.0 1 70.301 59.329 4498.596
11260.83 5369.06 200.85 3.11 -0.34 -0.01 0.0 1 70.304 59.382 4497.036
11259.31 5368.66 200.85 3.11 -0.34 -0.01 0.01 1 70.276 59.419 4495.465
11257.8 5368.27 200.85 3.11 -0.34 -0.01 0.01 1 70.256 59.448 4493.906
11256.28 5367.88 200.84 3.11 -0.34 -0.01 0.01 1 70.261 59.498 4492.336
11254.77 5367.48 200.84 3.11 -0.34 -0.01 0.01 1 70.231 59.537 4490.775
11253.25 5367.09 200.84 3.11 -0.34 -0.01 0.01 1 70.214 59.564 4489.206
11251.74 5366.69 200.83 3.11 -0.34 -0.01 0.01 1 70.207 59.627 4487.644
11250.22 5366.3 200.83 3.11 -0.34 -0.01 0.01 1 70.189 59.654 4486.075
11248.71 5365.9 200.83 3.11 -0.34 -0.01 0.01 1 70.159 59.693 4484.513
11247.2 5365.51 200.82 3.11 -0.34 -0.01 0.01 1 70.162 59.745 4482.954
11245.69 5365.11 200.82 3.11 -0.34 -0.01 0.01 1 70.132 59.784 4481.392
11244.17 5364.72 200.81 3.1 -0.34 -0.01 0.01 1 70.138 59.835 4479.823
11242.67 5364.33 200.81 3.1 -0.34 -0.01 0.01 1 70.115 59.867 4478.273
11241.16 5363.93 200.8 3.1 -0.34 -0.01 0.01 1 70.109 59.929 4476.712
11239.65 5363.54 200.8 3.1 -0.34 -0.01 0.01 1 70.088 59.958 4475.152
11238.14 5363.15 200.8 3.09 -0.34 -0.01 0.0 1 70.068 59.988 4473.593
11236.64 5362.76 200.79 3.09 -0.34 -0.01 0.0 1 70.069 60.043 4472.043
11235.13 5362.37 200.79 3.1 -0.34 -0.01 0.0 1 70.049 60.072 4470.484
11233.62 5361.98 200.78 3.1 -0.34 -0.01 -0.0 1 70.052 60.125 4468.925
11232.11 5361.59 200.78 3.1 -0.34 -0.01 -0.0 1 70.032 60.154 4467.365
11230.6 5361.2 200.78 3.1 -0.34 -0.01 -0.01 1 70.011 60.183 4465.806
11229.09 5360.8 200.77 3.11 -0.34 -0.01 -0.01 1 70.005 60.246 4464.244
11227.58 5360.41 200.77 3.11 -0.34 -0.01 -0.01 1 69.985 60.275 4462.685
11226.06 5360.02 200.76 3.11 -0.34 -0.01 -0.01 1 69.99 60.326 4461.116
11224.55 5359.63 200.76 3.11 -0.34 -0.01 -0.01 1 69.97 60.355 4459.556
11223.03 5359.24 200.76 3.11 -0.34 -0.01 -0.01 1 69.952 60.382 4457.987
11221.52 5358.85 200.75 3.11 -0.34 -0.01 -0.01 1 69.955 60.435 4456.428
11220.0 5358.45 200.75 3.11 -0.34 -0.01 -0.01 1 69.928 60.471 4454.856
11218.49 5358.06 200.74 3.11 -0.34 -0.01 -0.01 1 69.931 60.524 4453.297
11216.98 5357.67 200.74 3.1 -0.34 -0.01 0.0 1 69.911 60.553 4451.738
11215.47 5357.28 200.73 3.1 -0.33 -0.01 0.0 1 69.914 60.606 4450.178
11213.96 5356.88 200.73 3.09 -0.33 -0.01 0.01 1 69.884 60.645 4448.617
11212.46 5356.49 200.73 3.09 -0.33 -0.01 0.01 1 69.861 60.677 4447.067
11210.96 5356.1 200.72 3.09 -0.33 -0.01 0.01 1 69.862 60.732 4445.517
11209.46 5355.71 200.72 3.08 -0.33 -0.01 0.01 1 69.839 60.763 4443.968
11207.96 5355.32 200.71 3.08 -0.33 -0.01 0.01 1 69.84 60.818 4442.418
11206.46 5354.93 200.71 3.08 -0.33 -0.01 0.01 1 69.818 60.85 4440.868
11204.95 5354.54 200.71 3.08 -0.33 -0.01 0.0 1 69.797 60.879 4439.309
11203.45 5354.15 200.7 3.09 -0.33 -0.01 -0.0 1 69.798 60.934 4437.759
11201.95 5353.76 200.7 3.09 -0.34 -0.01 -0.01 1 69.775 60.966 4436.21
11200.44 5353.37 200.69 3.09 -0.34 -0.01 -0.01 1 69.779 61.019 4434.65
11198.94 5352.98 200.69 3.1 -0.34 -0.01 -0.01 1 69.756 61.05 4433.101
11197.43 5352.6 200.68 3.1 -0.34 -0.01 -0.02 1 69.769 61.094 4431.544
11195.92 5352.21 200.68 3.1 -0.34 -0.01 -0.02 1 69.749 61.123 4429.984
11194.41 5351.82 200.67 3.1 -0.34 -0.01 -0.02 1 69.752 61.176 4428.425
11192.89 5351.43 200.67 3.1 -0.34 -0.01 -0.02 1 69.734 61.203 4426.856
11191.38 5351.04 200.67 3.1 -0.34 -0.01 -0.02 1 69.714 61.232 4425.297
