time_stamp x y zz vx vy vzz rudder_demanded_orientation_0 propeller_demanded_direction_0 propeller_demanded_rpm_0
2272.6 5364.61 3295.84 -102.28 0.63 0.34 0.1 -0.0 0.0 0.0
2272.7 5364.63 3295.77 -102.27 0.63 0.34 0.1 -0.0 0.0 0.0
2272.8 5364.65 3295.7 -102.26 0.63 0.34 0.1 -0.0 0.0 0.0
2272.9 5364.67 3295.63 -102.25 0.63 0.34 0.1 -0.0 0.0 0.0
2273.0 5364.69 3295.56 -102.24 0.63 0.34 0.1 -0.0 0.0 0.0
2273.1 5364.71 3295.49 -102.23 0.63 0.34 0.1 -0.0 0.0 0.0
2273.2 5364.73 3295.42 -102.22 0.63 0.34 0.1 -0.0 0.0 0.0
2273.3 5364.75 3295.36 -102.21 0.63 0.34 0.1 -0.0 0.0 0.0
2273.4 5364.77 3295.29 -102.2 0.63 0.34 0.1 -0.0 0.0 0.0
2273.5 5364.79 3295.22 -102.19 0.63 0.34 0.1 -0.0 0.0 0.0
2273.6 5364.81 3295.15 -102.18 0.63 0.34 0.1 -0.0 0.0 0.0
2273.7 5364.83 3295.08 -102.17 0.63 0.34 0.1 -0.0 0.0 0.0
2273.8 5364.85 3295.01 -102.16 0.63 0.34 0.1 -0.0 0.0 0.0
2273.9 5364.87 3294.94 -102.15 0.63 0.34 0.1 -0.0 0.0 0.0
2274.0 5364.89 3294.87 -102.14 0.63 0.34 0.1 -0.0 0.0 0.0
2274.1 5364.91 3294.81 -102.13 0.63 0.34 0.1 -0.0 0.0 0.0
2274.2 5364.93 3294.74 -102.12 0.63 0.34 0.1 -0.0 0.0 0.0
2274.3 5364.95 3294.67 -102.11 0.63 0.34 0.1 -0.0 0.0 0.0
2274.4 5364.97 3294.6 -102.1 0.63 0.34 0.1 -0.0 0.0 0.0
2274.5 5364.98 3294.53 -102.09 0.63 0.34 0.1 -0.0 0.0 0.0
2274.6 5365.0 3294.46 -102.08 0.63 0.34 0.1 -0.0 0.0 0.0
2274.7 5365.02 3294.39 -102.07 0.63 0.34 0.1 -0.0 0.0 0.0
2274.8 5365.04 3294.32 -102.06 0.63 0.34 0.1 -0.0 0.0 0.0
2274.9 5365.06 3294.26 -102.04 0.63 0.34 0.1 -0.0 0.0 0.0
2275.0 5365.08 3294.19 -102.03 0.63 0.34 0.1 -0.0 0.0 0.0
2275.1 5365.1 3294.12 -102.02 0.63 0.34 0.1 -0.0 0.0 0.0
2275.2 5365.12 3294.05 -102.01 0.63 0.34 0.1 -0.0 0.0 0.0
2275.3 5365.14 3293.98 -102.0 0.63 0.34 0.1 -0.0 0.0 0.0
2275.4 5365.16 3293.91 -101.99 0.63 0.34 0.1 -0.0 0.0 0.0
2275.5 5365.18 3293.84 -101.98 0.63 0.34 0.1 -0.0 0.0 0.0
2275.6 5365.2 3293.77 -101.97 0.63 0.34 0.1 -0.0 0.0 0.0
2275.7 5365.22 3293.71 -101.96 0.63 0.34 0.1 -0.0 0.0 0.0
2275.8 5365.24 3293.64 -101.95 0.63 0.34 0.1 -0.0 0.0 0.0
2275.9 5365.26 3293.57 -101.94 0.63 0.34 0.1 -0.0 0.0 0.0
2276.0 5365.28 3293.5 -101.93 0.63 0.33 0.1 -0.0 0.0 0.0
2276.1 5365.3 3293.43 -101.92 0.63 0.33 0.1 -0.0 0.0 0.0
2276.2 5365.32 3293.36 -101.91 0.63 0.33 0.1 -0.0 0.0 0.0
2276.3 5365.34 3293.29 -101.9 0.63 0.33 0.1 -0.0 0.0 0.0
2276.4 5365.36 3293.23 -101.89 0.63 0.33 0.1 -0.0 0.0 0.0
2276.5 5365.38 3293.16 -101.88 0.63 0.33 0.1 -0.0 0.0 0.0
2276.6 5365.4 3293.09 -101.87 0.63 0.33 0.1 -0.0 0.0 0.0
2276.7 5365.42 3293.02 -101.86 0.63 0.33 0.11 -0.0 0.0 0.0
2276.8 5365.44 3292.95 -101.85 0.63 0.33 0.11 -0.0 0.0 0.0
2276.9 5365.46 3292.88 -101.84 0.63 0.33 0.11 -0.0 0.0 0.0
2277.0 5365.48 3292.81 -101.83 0.63 0.33 0.11 -0.0 0.0 0.0
2277.1 5365.5 3292.74 -101.82 0.63 0.33 0.11 -0.0 0.0 0.0
2277.2 5365.52 3292.68 -101.81 0.63 0.33 0.11 -0.0 0.0 0.0
2277.3 5365.54 3292.61 -101.8 0.63 0.33 0.11 -0.0 0.0 0.0
2277.4 5365.56 3292.54 -101.79 0.63 0.33 0.11 -0.0 0.0 0.0
2277.5 5365.58 3292.47 -101.77 0.63 0.33 0.11 -0.0 0.0 0.0
2277.6 5365.6 3292.4 -101.76 0.63 0.33 0.11 -0.0 0.0 0.0
2277.7 5365.61 3292.33 -101.75 0.63 0.33 0.11 -0.0 0.0 0.0
2277.8 5365.63 3292.26 -101.74 0.63 0.33 0.11 -0.0 0.0 0.0
2277.9 5365.65 3292.2 -101.73 0.63 0.33 0.11 -0.0 0.0 0.0
2278.0 5365.67 3292.13 -101.72 0.63 0.33 0.11 -0.0 0.0 0.0
2278.1 5365.69 3292.06 -101.71 0.63 0.33 0.11 -0.0 0.0 0.0
2278.2 5365.71 3291.99 -101.7 0.63 0.33 0.11 -0.0 0.0 0.0
2278.3 5365.73 3291.92 -101.69 0.63 0.33 0.11 -0.0 0.0 0.0
2278.4 5365.75 3291.85 -101.68 0.63 0.33 0.11 -0.0 0.0 0.0
2278.5 5365.77 3291.78 -101.67 0.63 0.33 0.11 -0.0 0.0 0.0
2278.6 5365.79 3291.72 -101.66 0.63 0.33 0.11 -0.0 0.0 0.0
2278.7 5365.81 3291.65 -101.64 0.63 0.33 0.11 -0.0 0.0 0.0
2278.8 5365.83 3291.58 -101.63 0.63 0.33 0.11 -0.0 0.0 0.0
2278.9 5365.85 3291.51 -101.62 0.63 0.33 0.11 -0.0 0.0 0.0
2279.0 5365.87 3291.44 -101.61 0.63 0.33 0.11 -0.0 0.0 0.0
2279.1 5365.89 3291.37 -101.6 0.63 0.33 0.11 -0.0 0.0 0.0
2279.2 5365.91 3291.3 -101.59 0.63 0.33 0.11 -0.0 0.0 0.0
2279.3 5365.93 3291.24 -101.58 0.63 0.33 0.11 -0.0 0.0 0.0
2279.4 5365.94 3291.17 -101.57 0.63 0.33 0.11 -0.0 0.0 0.0
2279.5 5365.96 3291.1 -101.56 0.63 0.33 0.11 -0.0 0.0 0.0
2279.6 5365.98 3291.03 -101.54 0.63 0.33 0.11 -0.0 0.0 0.0
2279.7 5366.0 3290.96 -101.53 0.63 0.33 0.11 -0.0 0.0 0.0
2279.8 5366.02 3290.89 -101.52 0.63 0.33 0.11 -0.0 0.0 0.0
2279.9 5366.04 3290.82 -101.51 0.63 0.33 0.11 -0.0 0.0 0.0
2280.0 5366.06 3290.76 -101.5 0.63 0.33 0.11 -0.0 0.0 0.0
2280.1 5366.08 3290.69 -101.49 0.63 0.32 0.11 -0.0 0.0 0.0
2280.2 5366.1 3290.62 -101.48 0.63 0.32 0.11 -0.0 0.0 0.0
2280.3 5366.12 3290.55 -101.47 0.63 0.32 0.11 -0.0 0.0 0.0
2280.4 5366.14 3290.48 -101.45 0.63 0.32 0.11 -0.0 0.0 0.0
2280.5 5366.16 3290.41 -101.44 0.63 0.32 0.11 -0.0 0.0 0.0
2280.6 5366.18 3290.34 -101.43 0.63 0.32 0.11 -0.0 0.0 0.0
2280.7 5366.19 3290.28 -101.42 0.63 0.32 0.11 -0.0 0.0 0.0
2280.8 5366.21 3290.21 -101.41 0.63 0.32 0.11 -0.0 0.0 0.0
2280.9 5366.23 3290.14 -101.4 0.63 0.32 0.11 -0.0 0.0 0.0
2281.0 5366.25 3290.07 -101.39 0.63 0.32 0.11 -0.0 0.0 0.0
2281.1 5366.27 3290.0 -101.38 0.63 0.32 0.11 -0.0 0.0 0.0
2281.2 5366.29 3289.93 -101.36 0.63 0.32 0.11 -0.0 0.0 0.0
2281.3 5366.31 3289.86 -101.35 0.63 0.32 0.11 -0.0 0.0 0.0
2281.4 5366.33 3289.8 -101.34 0.63 0.32 0.11 -0.0 0.0 0.0
2281.5 5366.35 3289.73 -101.33 0.63 0.32 0.11 -0.0 0.0 0.0
2281.6 5366.37 3289.66 -101.32 0.63 0.32 0.11 -0.0 0.0 0.0
2281.7 5366.38 3289.59 -101.31 0.63 0.32 0.11 -0.0 0.0 0.0
2281.8 5366.4 3289.52 -101.3 0.63 0.32 0.11 -0.0 0.0 0.0
2281.9 5366.42 3289.45 -101.29 0.63 0.32 0.11 -0.0 0.0 0.0
2282.0 5366.44 3289.39 -101.27 0.63 0.32 0.11 -0.0 0.0 0.0
2282.1 5366.46 3289.32 -101.26 0.63 0.32 0.11 -0.0 0.0 0.0
2282.2 5366.48 3289.25 -101.25 0.63 0.32 0.11 -0.0 0.0 0.0
2282.3 5366.5 3289.18 -101.24 0.63 0.32 0.11 -0.0 0.0 0.0
2282.4 5366.52 3289.11 -101.23 0.63 0.32 0.11 -0.0 0.0 0.0
2282.5 5366.54 3289.04 -101.22 0.63 0.32 0.11 -0.0 0.0 0.0
2282.6 5366.55 3288.97 -101.2 0.63 0.32 0.12 -0.0 0.0 0.0
2282.7 5366.57 3288.91 -101.19 0.63 0.32 0.12 -0.0 0.0 0.0
2282.8 5366.59 3288.84 -101.18 0.63 0.32 0.12 -0.0 0.0 0.0
2282.9 5366.61 3288.77 -101.17 0.63 0.32 0.12 -0.0 0.0 0.0
2283.0 5366.63 3288.7 -101.16 0.63 0.32 0.12 -0.0 0.0 0.0
2283.1 5366.65 3288.63 -101.15 0.63 0.31 0.12 -0.0 0.0 0.0
2283.2 5366.67 3288.56 -101.14 0.63 0.31 0.12 -0.0 0.0 0.0
2283.3 5366.68 3288.5 -101.12 0.63 0.31 0.12 -0.0 0.0 0.0
2283.4 5366.7 3288.43 -101.11 0.63 0.31 0.12 -0.0 0.0 0.0
2283.5 5366.72 3288.36 -101.1 0.64 0.31 0.12 -0.0 0.0 0.0
2283.6 5366.74 3288.29 -101.09 0.64 0.31 0.12 -0.0 0.0 0.0
2283.7 5366.76 3288.22 -101.08 0.64 0.31 0.12 -0.0 0.0 0.0
2283.8 5366.78 3288.15 -101.07 0.64 0.31 0.12 -0.0 0.0 0.0
2283.9 5366.8 3288.09 -101.05 0.64 0.31 0.12 -0.0 0.0 0.0
2284.0 5366.81 3288.02 -101.04 0.64 0.31 0.12 -0.0 0.0 0.0
2284.1 5366.83 3287.95 -101.03 0.64 0.31 0.12 -0.0 0.0 0.0
2284.2 5366.85 3287.88 -101.02 0.64 0.31 0.12 -0.0 0.0 0.0
2284.3 5366.87 3287.81 -101.01 0.64 0.31 0.12 -0.0 0.0 0.0
2284.4 5366.89 3287.74 -100.99 0.64 0.31 0.12 -0.0 0.0 0.0
2284.5 5366.91 3287.68 -100.98 0.64 0.31 0.12 -0.0 0.0 0.0
2284.6 5366.93 3287.61 -100.97 0.64 0.31 0.12 -0.0 0.0 0.0
2284.7 5366.94 3287.54 -100.96 0.64 0.31 0.12 -0.0 0.0 0.0
2284.8 5366.96 3287.47 -100.95 0.64 0.31 0.12 -0.0 0.0 0.0
2284.9 5366.98 3287.4 -100.93 0.64 0.31 0.12 -0.0 0.0 0.0
2285.0 5367.0 3287.33 -100.92 0.64 0.31 0.12 -0.0 0.0 0.0
2285.1 5367.02 3287.27 -100.91 0.64 0.31 0.12 -0.0 0.0 0.0
2285.2 5367.04 3287.2 -100.9 0.64 0.31 0.12 -0.0 0.0 0.0
2285.3 5367.06 3287.13 -100.89 0.64 0.31 0.12 -0.0 0.0 0.0
2285.4 5367.07 3287.06 -100.87 0.64 0.31 0.12 -0.0 0.0 0.0
2285.5 5367.09 3286.99 -100.86 0.64 0.31 0.12 -0.0 0.0 0.0
2285.6 5367.11 3286.92 -100.85 0.64 0.31 0.12 -0.0 0.0 0.0
2285.7 5367.13 3286.85 -100.84 0.64 0.31 0.12 -0.0 0.0 0.0
2285.8 5367.15 3286.79 -100.82 0.64 0.31 0.12 -0.0 0.0 0.0
2285.9 5367.17 3286.72 -100.81 0.64 0.31 0.12 -0.0 0.0 0.0
2286.0 5367.19 3286.65 -100.8 0.64 0.31 0.12 -0.0 0.0 0.0
2286.1 5367.21 3286.58 -100.79 0.64 0.31 0.12 -0.0 0.0 0.0
2286.2 5367.22 3286.51 -100.78 0.64 0.31 0.12 -0.0 0.0 0.0
2286.3 5367.24 3286.44 -100.76 0.64 0.31 0.12 -0.0 0.0 0.0
2286.4 5367.26 3286.37 -100.75 0.64 0.31 0.12 -0.0 0.0 0.0
2286.5 5367.28 3286.31 -100.74 0.64 0.31 0.12 -0.0 0.0 0.0
2286.6 5367.3 3286.24 -100.73 0.64 0.31 0.12 -0.0 0.0 0.0
2286.7 5367.32 3286.17 -100.71 0.64 0.31 0.12 -0.0 0.0 0.0
2286.8 5367.34 3286.1 -100.7 0.64 0.31 0.12 -0.0 0.0 0.0
2286.9 5367.36 3286.03 -100.69 0.64 0.31 0.12 -0.0 0.0 0.0
2287.0 5367.38 3285.96 -100.68 0.64 0.31 0.12 -0.0 0.0 0.0
2287.1 5367.39 3285.89 -100.67 0.64 0.31 0.12 -0.0 0.0 0.0
2287.2 5367.41 3285.83 -100.65 0.64 0.31 0.12 -0.0 0.0 0.0
2287.3 5367.43 3285.76 -100.64 0.64 0.31 0.12 -0.0 0.0 0.0
2287.4 5367.45 3285.69 -100.63 0.64 0.31 0.12 -0.0 0.0 0.0
2287.5 5367.47 3285.62 -100.62 0.64 0.31 0.12 -0.0 0.0 0.0
2287.6 5367.49 3285.55 -100.6 0.64 0.31 0.12 -0.0 0.0 0.0
2287.7 5367.51 3285.48 -100.59 0.64 0.31 0.12 -0.0 0.0 0.0
2287.8 5367.53 3285.41 -100.58 0.64 0.31 0.12 -0.0 0.0 0.0
2287.9 5367.55 3285.35 -100.57 0.64 0.31 0.12 -0.0 0.0 0.0
2288.0 5367.56 3285.28 -100.56 0.64 0.31 0.12 -0.0 0.0 0.0
2288.1 5367.58 3285.21 -100.54 0.64 0.31 0.12 -0.0 0.0 0.0
2288.2 5367.6 3285.14 -100.53 0.64 0.31 0.12 -0.0 0.0 0.0
2288.3 5367.62 3285.07 -100.52 0.64 0.31 0.12 -0.0 0.0 0.0
2288.4 5367.64 3285.0 -100.51 0.64 0.31 0.12 -0.0 0.0 0.0
2288.5 5367.66 3284.93 -100.49 0.64 0.31 0.12 -0.0 0.0 0.0
2288.6 5367.68 3284.87 -100.48 0.64 0.31 0.12 -0.0 0.0 0.0
2288.7 5367.7 3284.8 -100.47 0.64 0.31 0.12 -0.0 0.0 0.0
2288.8 5367.71 3284.73 -100.46 0.64 0.31 0.12 -0.0 0.0 0.0
2288.9 5367.73 3284.66 -100.45 0.64 0.31 0.12 -0.0 0.0 0.0
2289.0 5367.75 3284.59 -100.43 0.64 0.31 0.12 -0.0 0.0 0.0
2289.1 5367.77 3284.52 -100.42 0.64 0.31 0.12 -0.0 0.0 0.0
2289.2 5367.79 3284.45 -100.41 0.64 0.31 0.12 -0.0 0.0 0.0
2289.3 5367.81 3284.39 -100.4 0.64 0.31 0.12 -0.0 0.0 0.0
2289.4 5367.83 3284.32 -100.39 0.64 0.31 0.12 -0.0 0.0 0.0
2289.5 5367.84 3284.25 -100.38 0.64 0.3 0.12 -0.0 0.0 0.0
2289.6 5367.86 3284.18 -100.36 0.64 0.3 0.12 -0.0 0.0 0.0
2289.7 5367.88 3284.11 -100.35 0.64 0.3 0.12 -0.0 0.0 0.0
2289.8 5367.9 3284.04 -100.34 0.64 0.3 0.12 -0.0 0.0 0.0
2289.9 5367.92 3283.97 -100.33 0.64 0.3 0.12 -0.0 0.0 0.0
2290.0 5367.94 3283.91 -100.32 0.64 0.3 0.12 -0.0 0.0 0.0
2290.1 5367.95 3283.84 -100.3 0.64 0.3 0.12 -0.0 0.0 0.0
2290.2 5367.97 3283.77 -100.29 0.64 0.3 0.12 -0.0 0.0 0.0
2290.3 5367.99 3283.7 -100.28 0.64 0.3 0.12 -0.0 0.0 0.0
2290.4 5368.01 3283.63 -100.27 0.64 0.3 0.12 -0.0 0.0 0.0
2290.5 5368.03 3283.56 -100.26 0.64 0.3 0.12 -0.0 0.0 0.0
2290.6 5368.05 3283.5 -100.25 0.64 0.3 0.12 -0.0 0.0 0.0
2290.7 5368.06 3283.43 -100.23 0.64 0.3 0.12 -0.0 0.0 0.0
2290.8 5368.08 3283.36 -100.22 0.64 0.3 0.12 -0.0 0.0 0.0
2290.9 5368.1 3283.29 -100.21 0.64 0.3 0.12 -0.0 0.0 0.0
2291.0 5368.12 3283.22 -100.2 0.64 0.3 0.12 -0.0 0.0 0.0
2291.1 5368.13 3283.16 -100.19 0.64 0.29 0.12 -0.0 0.0 0.0
2291.2 5368.15 3283.09 -100.17 0.64 0.29 0.12 -0.0 0.0 0.0
2291.3 5368.17 3283.02 -100.16 0.64 0.29 0.12 -0.0 0.0 0.0
2291.4 5368.19 3282.95 -100.15 0.64 0.29 0.12 -0.0 0.0 0.0
2291.5 5368.2 3282.88 -100.14 0.64 0.29 0.12 -0.0 0.0 0.0
2291.6 5368.22 3282.81 -100.13 0.64 0.29 0.12 -0.0 0.0 0.0
2291.7 5368.24 3282.75 -100.11 0.64 0.29 0.12 -0.0 0.0 0.0
2291.8 5368.26 3282.68 -100.1 0.64 0.29 0.12 -0.0 0.0 0.0
2291.9 5368.27 3282.61 -100.09 0.64 0.29 0.12 -0.0 0.0 0.0
2292.0 5368.29 3282.54 -100.08 0.64 0.29 0.12 -0.0 0.0 0.0
2292.1 5368.31 3282.47 -100.07 0.64 0.29 0.12 -0.0 0.0 0.0
2292.2 5368.33 3282.41 -100.06 0.64 0.29 0.12 -0.0 0.0 0.0
2292.3 5368.34 3282.34 -100.04 0.64 0.29 0.12 -0.0 0.0 0.0
2292.4 5368.36 3282.27 -100.03 0.64 0.29 0.12 -0.0 0.0 0.0
2292.5 5368.38 3282.2 -100.02 0.64 0.29 0.12 -0.0 0.0 0.0
2292.6 5368.4 3282.13 -100.01 0.64 0.29 0.12 -0.0 0.0 0.0
2292.7 5368.41 3282.07 -99.99 0.64 0.29 0.12 -0.0 0.0 0.0
2292.8 5368.43 3282.0 -99.98 0.64 0.29 0.12 -0.0 0.0 0.0
2292.9 5368.45 3281.93 -99.97 0.64 0.29 0.12 -0.0 0.0 0.0
2293.0 5368.46 3281.86 -99.96 0.64 0.29 0.12 -0.0 0.0 0.0
2293.1 5368.48 3281.79 -99.95 0.64 0.29 0.12 -0.0 0.0 0.0
2293.2 5368.5 3281.73 -99.93 0.64 0.29 0.12 -0.0 0.0 0.0
2293.3 5368.51 3281.66 -99.92 0.64 0.29 0.12 -0.0 0.0 0.0
2293.4 5368.53 3281.59 -99.91 0.64 0.29 0.12 -0.0 0.0 0.0
2293.5 5368.55 3281.52 -99.9 0.64 0.28 0.12 -0.0 0.0 0.0
2293.6 5368.57 3281.45 -99.88 0.64 0.28 0.12 -0.0 0.0 0.0
2293.7 5368.58 3281.39 -99.87 0.64 0.28 0.12 -0.0 0.0 0.0
2293.8 5368.6 3281.32 -99.86 0.64 0.28 0.13 -0.0 0.0 0.0
2293.9 5368.62 3281.25 -99.85 0.64 0.28 0.13 -0.0 0.0 0.0
2294.0 5368.63 3281.18 -99.83 0.64 0.28 0.13 -0.0 0.0 0.0
2294.1 5368.65 3281.11 -99.82 0.64 0.28 0.13 -0.0 0.0 0.0
2294.2 5368.67 3281.05 -99.81 0.64 0.28 0.13 -0.0 0.0 0.0
2294.3 5368.69 3280.98 -99.8 0.64 0.28 0.13 -0.0 0.0 0.0
2294.4 5368.7 3280.91 -99.78 0.64 0.29 0.13 -0.0 0.0 0.0
2294.5 5368.72 3280.84 -99.77 0.64 0.29 0.13 -0.0 0.0 0.0
2294.6 5368.74 3280.77 -99.76 0.64 0.29 0.13 -0.0 0.0 0.0
2294.7 5368.75 3280.71 -99.75 0.64 0.29 0.13 -0.0 0.0 0.0
2294.8 5368.77 3280.64 -99.73 0.64 0.29 0.13 -0.0 0.0 0.0
2294.9 5368.79 3280.57 -99.72 0.64 0.29 0.13 -0.0 0.0 0.0
2295.0 5368.81 3280.5 -99.71 0.64 0.29 0.13 -0.0 0.0 0.0
2295.1 5368.82 3280.43 -99.69 0.64 0.29 0.13 -0.0 0.0 0.0
2295.2 5368.84 3280.37 -99.68 0.64 0.29 0.13 -0.0 0.0 0.0
2295.3 5368.86 3280.3 -99.67 0.64 0.29 0.13 -0.0 0.0 0.0
2295.4 5368.88 3280.23 -99.66 0.64 0.29 0.13 -0.0 0.0 0.0
2295.5 5368.89 3280.16 -99.64 0.64 0.29 0.13 -0.0 0.0 0.0
2295.6 5368.91 3280.09 -99.63 0.64 0.29 0.13 -0.0 0.0 0.0
2295.7 5368.93 3280.02 -99.62 0.64 0.29 0.13 -0.0 0.0 0.0
2295.8 5368.95 3279.96 -99.6 0.64 0.29 0.13 -0.0 0.0 0.0
2295.9 5368.96 3279.89 -99.59 0.64 0.29 0.13 -0.0 0.0 0.0
2296.0 5368.98 3279.82 -99.58 0.64 0.29 0.13 -0.0 0.0 0.0
2296.1 5369.0 3279.75 -99.56 0.64 0.29 0.13 -0.0 0.0 0.0
2296.2 5369.02 3279.68 -99.55 0.65 0.29 0.13 -0.0 0.0 0.0
2296.3 5369.04 3279.61 -99.54 0.65 0.29 0.13 -0.0 0.0 0.0
2296.4 5369.05 3279.55 -99.53 0.65 0.29 0.13 -0.0 0.0 0.0
2296.5 5369.07 3279.48 -99.51 0.65 0.29 0.13 -0.0 0.0 0.0
2296.6 5369.09 3279.41 -99.5 0.65 0.29 0.13 -0.0 0.0 0.0
2296.7 5369.11 3279.34 -99.49 0.65 0.29 0.13 -0.0 0.0 0.0
2296.8 5369.12 3279.27 -99.47 0.65 0.29 0.13 -0.0 0.0 0.0
2296.9 5369.14 3279.2 -99.46 0.65 0.29 0.13 -0.0 0.0 0.0
2297.0 5369.16 3279.13 -99.45 0.65 0.29 0.13 -0.0 0.0 0.0
2297.1 5369.18 3279.07 -99.44 0.65 0.29 0.13 -0.0 0.0 0.0
2297.2 5369.2 3279.0 -99.42 0.65 0.29 0.13 -0.0 0.0 0.0
2297.3 5369.21 3278.93 -99.41 0.65 0.29 0.13 -0.0 0.0 0.0
2297.4 5369.23 3278.86 -99.4 0.65 0.29 0.13 -0.0 0.0 0.0
2297.5 5369.25 3278.79 -99.38 0.65 0.29 0.13 -0.0 0.0 0.0
2297.6 5369.27 3278.72 -99.37 0.65 0.29 0.13 -0.0 0.0 0.0
2297.7 5369.29 3278.66 -99.36 0.65 0.29 0.13 -0.0 0.0 0.0
2297.8 5369.3 3278.59 -99.35 0.65 0.29 0.13 -0.0 0.0 0.0
2297.9 5369.32 3278.52 -99.33 0.65 0.29 0.13 -0.0 0.0 0.0
2298.0 5369.34 3278.45 -99.32 0.65 0.29 0.12 -0.0 0.0 0.0
2298.1 5369.36 3278.38 -99.31 0.65 0.29 0.12 -0.0 0.0 0.0
2298.2 5369.38 3278.31 -99.3 0.65 0.29 0.12 -0.0 0.0 0.0
2298.3 5369.39 3278.24 -99.28 0.65 0.29 0.12 -0.0 0.0 0.0
2298.4 5369.41 3278.18 -99.27 0.65 0.29 0.12 -0.0 0.0 0.0
2298.5 5369.43 3278.11 -99.26 0.65 0.28 0.12 -0.0 0.0 0.0
2298.6 5369.45 3278.04 -99.25 0.65 0.28 0.12 -0.0 0.0 0.0
2298.7 5369.46 3277.97 -99.24 0.65 0.28 0.12 -0.0 0.0 0.0
2298.8 5369.48 3277.9 -99.22 0.65 0.28 0.12 -0.0 0.0 0.0
2298.9 5369.5 3277.83 -99.21 0.65 0.28 0.12 -0.0 0.0 0.0
2299.0 5369.52 3277.77 -99.2 0.65 0.28 0.12 -0.0 0.0 0.0
2299.1 5369.53 3277.7 -99.19 0.65 0.28 0.12 -0.0 0.0 -19.2
2299.2 5369.55 3277.63 -99.17 0.65 0.28 0.12 -0.0 0.0 -19.2
2299.3 5369.57 3277.56 -99.16 0.65 0.28 0.12 -0.0 0.0 -19.2
2299.4 5369.59 3277.49 -99.15 0.65 0.28 0.12 -0.0 0.0 -19.2
2299.5 5369.6 3277.42 -99.14 0.65 0.28 0.12 -0.0 0.0 -19.2
2299.6 5369.62 3277.36 -99.13 0.65 0.28 0.12 -0.0 0.0 -19.2
2299.7 5369.64 3277.29 -99.11 0.65 0.28 0.12 -0.0 0.0 -19.2
2299.8 5369.65 3277.22 -99.1 0.65 0.28 0.12 -0.0 0.0 -19.2
2299.9 5369.67 3277.15 -99.09 0.65 0.27 0.12 -0.0 0.0 -38.4
2300.0 5369.69 3277.08 -99.08 0.65 0.27 0.12 -0.0 0.0 -38.4
2300.1 5369.71 3277.02 -99.07 0.65 0.27 0.12 -0.0 0.0 -38.4
2300.2 5369.72 3276.95 -99.06 0.64 0.27 0.12 -0.0 0.0 -38.4
2300.3 5369.74 3276.88 -99.04 0.64 0.27 0.12 -0.0 0.0 -38.4
2300.4 5369.76 3276.81 -99.03 0.64 0.27 0.12 -0.0 0.0 -38.4
2300.5 5369.77 3276.74 -99.02 0.64 0.27 0.12 -0.0 0.0 -38.4
2300.6 5369.79 3276.68 -99.01 0.64 0.27 0.12 -0.0 0.0 -38.4
2300.7 5369.8 3276.61 -99.0 0.64 0.27 0.12 -0.0 0.0 -38.4
2300.8 5369.82 3276.54 -98.98 0.64 0.27 0.12 -0.0 0.0 -38.4
2300.9 5369.84 3276.47 -98.97 0.64 0.27 0.12 -0.0 0.0 -38.4
2301.0 5369.85 3276.4 -98.96 0.64 0.27 0.12 -0.0 0.0 -38.4
2301.1 5369.87 3276.34 -98.95 0.64 0.27 0.12 -0.0 0.0 -38.4
2301.2 5369.89 3276.27 -98.94 0.64 0.27 0.12 -0.0 0.0 -38.4
2301.3 5369.9 3276.2 -98.92 0.64 0.27 0.12 -0.0 0.0 -38.4
2301.4 5369.92 3276.13 -98.91 0.64 0.26 0.12 -0.0 0.0 -38.4
2301.5 5369.94 3276.07 -98.9 0.64 0.26 0.12 -0.0 0.0 -38.4
2301.6 5369.95 3276.0 -98.89 0.64 0.26 0.12 -0.0 0.0 -38.4
2301.7 5369.97 3275.93 -98.87 0.64 0.26 0.12 -0.0 0.0 -38.4
2301.8 5369.98 3275.86 -98.86 0.64 0.26 0.12 -0.0 0.0 -38.4
2301.9 5370.0 3275.8 -98.85 0.64 0.26 0.12 -0.0 0.0 -38.4
2302.0 5370.02 3275.73 -98.84 0.64 0.26 0.12 -0.0 0.0 -38.4
2302.1 5370.03 3275.66 -98.83 0.64 0.26 0.12 -0.0 0.0 -38.4
2302.2 5370.05 3275.59 -98.81 0.64 0.26 0.13 -0.0 0.0 -38.4
2302.3 5370.06 3275.52 -98.8 0.64 0.26 0.13 -0.0 0.0 -38.4
2302.4 5370.08 3275.46 -98.79 0.64 0.26 0.13 -0.0 0.0 -38.4
2302.5 5370.1 3275.39 -98.77 0.64 0.26 0.13 -0.0 0.0 -38.4
2302.6 5370.11 3275.32 -98.76 0.64 0.26 0.13 -0.0 0.0 -38.4
2302.7 5370.13 3275.25 -98.75 0.64 0.26 0.13 -0.0 0.0 -38.4
2302.8 5370.14 3275.19 -98.74 0.64 0.26 0.13 -0.0 0.0 -38.4
2302.9 5370.16 3275.12 -98.72 0.64 0.26 0.13 -0.0 0.0 -38.4
2303.0 5370.18 3275.05 -98.71 0.65 0.26 0.13 -0.0 0.0 -38.4
2303.1 5370.19 3274.98 -98.7 0.65 0.26 0.13 -0.0 0.0 -38.4
2303.2 5370.21 3274.92 -98.68 0.65 0.26 0.13 -0.0 0.0 -38.4
2303.3 5370.22 3274.85 -98.67 0.65 0.26 0.13 -0.0 0.0 -38.4
